id_producto,name,price,color,tipo,id_categoria,id_fabricante,id_color,id_memoria
1543,BitFenix Spectre,200.0,BLACK,CASE-FAN,2,35,2.0,1
1544,BitFenix Spectre,200.0,BLACK,CASE-FAN,2,35,2.0,1
1545,BitFenix Spectre,200.0,BLACK,CASE-FAN,2,35,2.0,1
1546,BitFenix Spectre,230.0,BLACK,CASE-FAN,2,35,2.0,1
1547,BitFenix Spectre,230.0,BLACK,CASE-FAN,2,35,2.0,1
1548,BitFenix Spectre,120.0,TRANSLUCENT BLACK,CASE-FAN,2,35,41.0,1
1549,BitFenix Spectre,140.0,TRANSLUCENT BLACK,CASE-FAN,2,35,41.0,1
1550,BitFenix Spectre,120.0,WHITE,CASE-FAN,2,35,3.0,1
1551,BitFenix Spectre Pro,120.0,BLACK,CASE-FAN,2,35,2.0,1
1552,BitFenix Spectre Pro,120.0,BLACK,CASE-FAN,2,35,2.0,1
1553,Cooler Master R4-L2S-122B-GP 2-Pack,120.0,CLEAR,CASE-FAN,2,9,23.0,1
1554,Cooler Master Turbine Master Mach 1.8,120.0,BLACK,CASE-FAN,2,9,2.0,1
1555,Cooler Master Excalibur,120.0,BLACK,CASE-FAN,2,9,2.0,1
1556,NZXT FS,193.0,BLACK / WHITE,CASE-FAN,2,1,1.0,1
1557,NZXT Air Flow,140.0,CLEAR,CASE-FAN,2,1,23.0,1
1558,Phanteks F140TS,140.0,BLUE,CASE-FAN,2,10,25.0,1
1559,Phanteks F140TS,140.0,ORANGE,CASE-FAN,2,10,17.0,1
1560,Phanteks F140TS,140.0,WHITE,CASE-FAN,2,10,3.0,1
1561,Prolimatech Vortex,19.98,CLEAR,CASE-FAN,2,62,23.0,1
1562,Rosewill Hyperborea,140.0,BLACK,CASE-FAN,2,20,2.0,1
1563,Rosewill Hyperborea,120.0,BLACK,CASE-FAN,2,20,2.0,1
1564,Antec True Quiet,120.0,YELLOW / GRAY,CASE-FAN,2,16,57.0,1
1565,Antec 761345-75092-9,92.0,CLEAR,CASE-FAN,2,16,23.0,1
1566,Antec 761345-75081-3,80.0,CLEAR,CASE-FAN,2,16,23.0,1
1567,Antec 761345-75020-2,80.0,CLEAR,CASE-FAN,2,16,23.0,1
1568,Antec TRICOOL,80.0,RED,CASE-FAN,2,16,47.0,1
1569,Apevia CF12S-UBL,120.0,BLUE,CASE-FAN,2,46,25.0,1
1570,Apevia CF12SL-4C,120.0,CLEAR,CASE-FAN,2,46,23.0,1
1571,Apevia CF12SL-TRD,120.0,BLACK,CASE-FAN,2,46,2.0,1
1572,Apevia CF12SL-TGN,120.0,BLACK,CASE-FAN,2,46,2.0,1
1573,Apevia CF12SL-TBL,120.0,BLACK,CASE-FAN,2,46,2.0,1
1574,Apevia CF20SL-UBL,200.0,BLUE,CASE-FAN,2,46,25.0,1
1575,Apevia CF20SL-UGN,200.0,GREEN,CASE-FAN,2,46,33.0,1
1576,Apevia CF4SL-URED,80.0,RED,CASE-FAN,2,46,47.0,1
1577,Apevia CF4SL-UBL-LED,80.0,BLUE,CASE-FAN,2,46,25.0,1
1578,Apevia 14S-BT,140.0,GREEN,CASE-FAN,2,46,33.0,1
1579,Apevia CF8SL-BRD,80.0,RED,CASE-FAN,2,46,47.0,1
1580,Apevia CF8SL-BGN,80.0,GREEN,CASE-FAN,2,46,33.0,1
1581,Apevia CF8SL-BBL,80.0,BLUE,CASE-FAN,2,46,25.0,1
1582,Masscool BLD-12025V1R,120.0,RED,CASE-FAN,2,77,47.0,1
1583,Silverstone Air Penetrator,120.0,CLEAR,CASE-FAN,2,28,23.0,1
1584,Silverstone Air Penetrator,120.0,CLEAR,CASE-FAN,2,28,23.0,1
1585,Xigmatek eXTREME OCTAGON,120.0,WHITE,CASE-FAN,2,22,3.0,1
1586,Xigmatek eXTREME SILENT,140.0,BLACK,CASE-FAN,2,22,2.0,1
1587,ARCTIC F12 Pro,120.0,WHITE / BLACK,CASE-FAN,2,5,8.0,1
1588,ARCTIC F12 Pro,120.0,WHITE / BLACK,CASE-FAN,2,5,8.0,1
1589,ARCTIC F9 Pro,92.0,WHITE / BLACK,CASE-FAN,2,5,8.0,1
1590,ARCTIC F8 CO,80.0,BLACK,CASE-FAN,2,5,2.0,1
1591,ARCTIC F8,80.0,WHITE / BLACK,CASE-FAN,2,5,8.0,1
1592,Cougar Turbine 4-Pack,120.0,ORANGE,CASE-FAN,2,21,17.0,1
1593,Enermax Marathon,120.0,CLEAR,CASE-FAN,2,33,23.0,1
1594,Enermax Marathon,80.0,CLEAR,CASE-FAN,2,33,23.0,1
1595,Enermax Magma,120.0,RED,CASE-FAN,2,33,47.0,1
1596,Enermax Magma,80.0,RED,CASE-FAN,2,33,47.0,1
1597,Enermax T.B. Vegas Trio,120.0,TRANSLUCENT BLACK,CASE-FAN,2,33,41.0,1
1598,Enermax D.F. Vegas Duo,80.0,CLEAR,CASE-FAN,2,33,23.0,1
1599,Enermax D.F. Vegas Duo,140.0,CLEAR,CASE-FAN,2,33,23.0,1
1600,Enermax D.F. Vegas Duo,120.0,CLEAR,CASE-FAN,2,33,23.0,1
1601,Evercool EC-SSF-12,120.0,WHITE,CASE-FAN,2,63,3.0,1
1602,Enermax T.B. Silence,120.0,CLEAR,CASE-FAN,2,33,23.0,1
1603,Enermax T.B. Apollish,140.0,BLUE,CASE-FAN,2,33,25.0,1
1604,Enermax UCCL12N,120.0,WHITE,CASE-FAN,2,33,3.0,1
1605,Logisys CF120DCA,120.0,BLACK,CASE-FAN,2,74,2.0,1
1606,Logisys CF120BL,9.99,CLEAR,CASE-FAN,2,74,23.0,1
1607,Evercool FAN-LD9225B-EC1,92.0,CLEAR,CASE-FAN,2,63,23.0,1
1608,Evercool F-EC1225A1HBT,120.0,BLACK,CASE-FAN,2,63,2.0,1
1609,Logisys CF140BL,140.0,CLEAR,CASE-FAN,2,74,23.0,1
1610,Logisys CF80GB,80.0,GREEN,CASE-FAN,2,74,33.0,1
1611,Zalman F1 Plus,80.0,BLACK,CASE-FAN,2,57,2.0,1
1612,Xigmatek eXTREME SILENT,92.0,BLACK,CASE-FAN,2,22,2.0,1
1613,Xigmatek XLF,80.0,ORANGE,CASE-FAN,2,22,17.0,1
1614,Zalman F3,120.0,CLEAR,CASE-FAN,2,57,23.0,1
1615,Xigmatek XAF,140.0,BLACK,CASE-FAN,2,22,2.0,1
1616,Xigmatek XAF,140.0,WHITE,CASE-FAN,2,22,3.0,1
1617,Masscool SL-FD14025,140.0,CLEAR,CASE-FAN,2,77,23.0,1
1618,Masscool FDVB12025L1L,120.0,BLUE,CASE-FAN,2,77,25.0,1
1619,Masscool FD14025S1L3/4,140.0,BLACK,CASE-FAN,2,77,2.0,1
1620,Masscool BLD-14025S1L,140.0,CLEAR,CASE-FAN,2,77,23.0,1
1621,Rosewill RFX-80BL,80.0,CLEAR,CASE-FAN,2,20,23.0,1
1622,Rosewill RFX-80,80.0,RED,CASE-FAN,2,20,47.0,1
1623,Rosewill RFX-120BL,120.0,CLEAR,CASE-FAN,2,20,23.0,1
1624,Rosewill RFX-120,120.0,RED,CASE-FAN,2,20,47.0,1
1625,SilenX Effizio,20.6,RED,CASE-FAN,2,64,47.0,1
1626,SilenX Effizio,18.8,CLEAR,CASE-FAN,2,64,23.0,1
1627,SilenX Effizio,32.61,CLEAR,CASE-FAN,2,64,23.0,1
1628,SilenX Effizio,120.0,RED,CASE-FAN,2,64,47.0,1
1629,Silverstone Air Penetrator,120.0,BLUE,CASE-FAN,2,28,25.0,1
1630,Silverstone SCOOL,80.0,BLUE,CASE-FAN,2,28,25.0,1
1631,Silverstone FN,120.0,CLEAR,CASE-FAN,2,28,23.0,1
1632,StarTech FAN9225PWM,92.0,BLACK,CASE-FAN,2,67,2.0,1
1633,Thermaltake ISGC,80.0,WHITE,CASE-FAN,2,14,3.0,1
1634,Thermaltake Mobile Fan,120.0,ORANGE,CASE-FAN,2,14,17.0,1
1635,Thermaltake Mobile Fan II,80.0,BLACK,CASE-FAN,2,14,2.0,1
1636,StarTech FANBOX,80.0,BLACK,CASE-FAN,2,67,2.0,1
1637,StarTech FANBOX,7.99,BLACK,CASE-FAN,2,67,2.0,1
1638,Vantec Tornado,92.0,BLACK,CASE-FAN,2,54,2.0,1
1639,Vantec Thermoflow,120.0,BLACK,CASE-FAN,2,54,2.0,1
1640,Xigmatek eXTREME SILENT,120.0,BLACK,CASE-FAN,2,22,2.0,1
1641,Xigmatek Crystal,120.0,CLEAR,CASE-FAN,2,22,23.0,1
1642,Xigmatek Crystal,120.0,CLEAR,CASE-FAN,2,22,23.0,1
1643,Xigmatek Crystal,200.0,CLEAR,CASE-FAN,2,22,23.0,1
1644,Xigmatek Crystal,200.0,CLEAR,CASE-FAN,2,22,23.0,1
1645,Xigmatek Crystal,200.0,CLEAR,CASE-FAN,2,22,23.0,1
1646,Xigmatek Crystal,200.0,CLEAR,CASE-FAN,2,22,23.0,1
1647,Xigmatek Crystal,200.0,CLEAR,CASE-FAN,2,22,23.0,1
1648,Xigmatek Crystal,80.0,CLEAR,CASE-FAN,2,22,23.0,1
1649,Antec 75003,120.0,CLEAR,CASE-FAN,2,16,23.0,1
1650,Antec 75121,120.0,CLEAR,CASE-FAN,2,16,23.0,1
1651,Antec 75120,120.0,CLEAR,CASE-FAN,2,16,23.0,1
1652,Antec 75093,92.0,CLEAR,CASE-FAN,2,16,23.0,1
1653,Antec 75080,80.0,CLEAR,CASE-FAN,2,16,23.0,1
1654,Antec 75026,18.04,CLEAR,CASE-FAN,2,16,23.0,1
1655,Antec 75024,120.0,CLEAR,CASE-FAN,2,16,23.0,1
1656,Antec 75000,80.0,CLEAR,CASE-FAN,2,16,23.0,1
1657,Antec 77095,120.0,CLEAR,CASE-FAN,2,16,23.0,1
1658,Apevia CF12SL-BRD,120.0,RED,CASE-FAN,2,46,47.0,1
1659,Apevia CF12SL-BGN,120.0,GREEN,CASE-FAN,2,46,33.0,1
1660,Apevia CF12SL-BBL,120.0,BLUE,CASE-FAN,2,46,25.0,1
1661,Apevia CF12SL-B4C,120.0,CLEAR,CASE-FAN,2,46,23.0,1
1662,Apevia CF12S,120.0,CLEAR,CASE-FAN,2,46,23.0,1
1663,Apevia 14SL-BL,140.0,BLUE,CASE-FAN,2,46,25.0,1
1664,Apevia CF14SL-BRD,140.0,RED,CASE-FAN,2,46,47.0,1
1665,Apevia CF14SL-BGN,140.0,GREEN,CASE-FAN,2,46,33.0,1
1666,Apevia CF14SL-B4C,140.0,CLEAR,CASE-FAN,2,46,23.0,1
1667,Apevia CF12SL-UBL,120.0,BLUE,CASE-FAN,2,46,25.0,1
1668,Apevia CF312SL-UBL 3-Pack,120.0,BLUE,CASE-FAN,2,46,25.0,1
1669,Cooler Master SAF-B83-E1,80.0,BLACK,CASE-FAN,2,9,2.0,1
1670,Cooler Master SAF-B82-E1,80.0,BLACK,CASE-FAN,2,9,2.0,1
1671,Cooler Master R4-S8R-20AK-GP,80.0,BLACK,CASE-FAN,2,9,2.0,1
1672,Cougar Dual-X,140.0,BLUE,CASE-FAN,2,21,25.0,1
1673,Cougar Dual-X,120.0,ORANGE,CASE-FAN,2,21,17.0,1
1674,Apevia CF4S-UBL,80.0,BLUE,CASE-FAN,2,46,25.0,1
1675,Cougar Vortex,140.0,ORANGE,CASE-FAN,2,21,17.0,1
1676,NZXT FS,193.0,BLACK / WHITE,CASE-FAN,2,1,1.0,1
1677,NZXT FS,193.0,BLACK / WHITE,CASE-FAN,2,1,1.0,1
1678,Xigmatek XAF,120.0,BLUE,CASE-FAN,2,22,25.0,1
1679,Xigmatek XAF,120.0,BLACK,CASE-FAN,2,22,2.0,1
1680,Xigmatek XAF,120.0,WHITE,CASE-FAN,2,22,3.0,1
1681,Xigmatek Crystal,80.0,CLEAR,CASE-FAN,2,22,23.0,1
1682,Xigmatek Crystal,80.0,CLEAR,CASE-FAN,2,22,23.0,1
1683,Silverstone FM,120.0,WHITE,CASE-FAN,2,28,3.0,1
1684,Silverstone FN,120.0,BLACK,CASE-FAN,2,28,2.0,1
1685,Masscool FDC08025S1M,80.0,CLEAR,CASE-FAN,2,77,23.0,1
1686,Masscool FD12025S1L3/4,120.0,BLACK,CASE-FAN,2,77,2.0,1
1687,Masscool FD12025B1L3/4,25.58,BLACK,CASE-FAN,2,77,2.0,1
1688,Masscool FD08025S1M4,80.0,BLACK,CASE-FAN,2,77,2.0,1
1689,Masscool BLD-08025S1M,80.0,CLEAR,CASE-FAN,2,77,23.0,1
1690,Masscool 9025B1M3/4,70.0,BLACK,CASE-FAN,2,77,2.0,1
1691,Logisys SF80,80.0,GRAY / BLUE,CASE-FAN,2,74,58.0,1
1692,Logisys SF120,120.0,BLUE,CASE-FAN,2,74,25.0,1
1693,Logisys LT400RD,80.0,CLEAR,CASE-FAN,2,74,23.0,1
1694,Logisys CCF80UVGN,80.0,GREEN,CASE-FAN,2,74,33.0,1
1695,Logisys CCF80BL,80.0,CLEAR,CASE-FAN,2,74,23.0,1
1696,Gelid Solutions Slim,120.0,BLUE,CASE-FAN,2,26,25.0,1
1697,Evercool F-EC9733H12BA-B,92.0,BLACK,CASE-FAN,2,63,2.0,1
1698,Evercool Evergreen,80.0,GREEN,CASE-FAN,2,63,33.0,1
1699,Evercool FAN-AL12025B,120.0,SILVER,CASE-FAN,2,63,46.0,1
1700,Evercool FAN-AL9025B,92.0,SILVER,CASE-FAN,2,63,46.0,1
1701,Evercool FAN-EC8015M12CA,80.0,BLACK,CASE-FAN,2,63,2.0,1
1702,Evercool FAN-EC4020M12CA,40.0,BLACK,CASE-FAN,2,63,2.0,1
1703,Evercool FAN-EC4007M12CA,40.0,BLACK,CASE-FAN,2,63,2.0,1
1704,Evercool FAN-ALED8025B2,80.0,BLACK,CASE-FAN,2,63,2.0,1
1705,Evercool FAN-EC12025M12C,120.0,BLACK,CASE-FAN,2,63,2.0,1
1706,Evercool FAN-LD9225B-EC2,92.0,CLEAR,CASE-FAN,2,63,23.0,1
1707,Evercool FAN-EC9225M12CA,92.0,BLACK,CASE-FAN,2,63,2.0,1
1708,Evercool FAN-EC8025M12CA,80.0,BLACK,CASE-FAN,2,63,2.0,1
1709,Scythe Gentle Typhoon,32.0,GRAY,CASE-FAN,2,29,9.0,1
1710,Scythe Gentle Typhoon,120.0,GRAY,CASE-FAN,2,29,9.0,1
1711,Scythe Gentle Typhoon,120.0,GRAY,CASE-FAN,2,29,9.0,1
1712,Aerocool Shark,120.0,BLUE,CASE-FAN,2,53,25.0,1
1713,Aerocool V12,120.0,TRANSLUCENT BLACK,CASE-FAN,2,53,41.0,1
1714,Gelid Solutions Wing,120.0,TRANSLUCENT YELLOW,CASE-FAN,2,26,59.0,1
1715,Gelid Solutions Wing,92.0,TRANSLUCENT BLUE,CASE-FAN,2,26,55.0,1
1716,NoiseBlocker BlackSilentFan X-2,140.0,TRANSLUCENT BLUE,CASE-FAN,2,51,55.0,1
1717,NoiseBlocker BlackSilentFan X-P,120.0,TRANSLUCENT BLUE,CASE-FAN,2,51,55.0,1
1718,NoiseBlocker BlackSilentFan X-2,120.0,TRANSLUCENT BLUE,CASE-FAN,2,51,55.0,1
1719,NoiseBlocker BlackSilentFan X-1,120.0,TRANSLUCENT BLUE,CASE-FAN,2,51,55.0,1
1720,NoiseBlocker BlackSilentFan X-2,92.0,TRANSLUCENT BLUE,CASE-FAN,2,51,55.0,1
1721,NoiseBlocker BlackSilentFan X-1,92.0,TRANSLUCENT BLUE,CASE-FAN,2,51,55.0,1
1722,NoiseBlocker BlackSilentFan X-2,80.0,TRANSLUCENT BLUE,CASE-FAN,2,51,55.0,1
1723,NoiseBlocker BlackSilentFan X-1,80.0,TRANSLUCENT BLUE,CASE-FAN,2,51,55.0,1
1724,NoiseBlocker BlackSilentFan X-2,40.0,TRANSLUCENT BLUE,CASE-FAN,2,51,55.0,1
1725,NoiseBlocker BlackSilentFan X-1,40.0,TRANSLUCENT BLUE,CASE-FAN,2,51,55.0,1
1726,NoiseBlocker BlackSilentPro P-2,120.0,BLACK,CASE-FAN,2,51,2.0,1
1727,NoiseBlocker BlackSilentPro P-1,120.0,BLACK,CASE-FAN,2,51,2.0,1
1728,NoiseBlocker BlackSilentPro P-1,92.0,BLACK,CASE-FAN,2,51,2.0,1
1729,NoiseBlocker BlackSilentPro P-P,80.0,BLACK,CASE-FAN,2,51,2.0,1
1730,NoiseBlocker BlackSilentPro P-1,80.0,BLACK,CASE-FAN,2,51,2.0,1
1731,NoiseBlocker BlackSilentPro P-P,80.0,BLACK,CASE-FAN,2,51,2.0,1
1732,NoiseBlocker ELoop B,120.0,WHITE,CASE-FAN,2,51,3.0,1
1733,NoiseBlocker Multiframe,120.0,TRANSLUCENT GRAY,CASE-FAN,2,51,38.0,1
1734,NoiseBlocker Multiframe,120.0,TRANSLUCENT GRAY,CASE-FAN,2,51,38.0,1
1735,NoiseBlocker Multiframe,120.0,TRANSLUCENT GRAY,CASE-FAN,2,51,38.0,1
1736,NoiseBlocker Multiframe,80.0,TRANSLUCENT GRAY,CASE-FAN,2,51,38.0,1
1737,NoiseBlocker Multiframe,80.0,TRANSLUCENT GRAY,CASE-FAN,2,51,38.0,1
1738,NoiseBlocker Multiframe,80.0,TRANSLUCENT GRAY,CASE-FAN,2,51,38.0,1
1739,NoiseBlocker Multiframe,80.0,TRANSLUCENT GRAY,CASE-FAN,2,51,38.0,1
1740,Phanteks F140TS,140.0,RED,CASE-FAN,2,10,47.0,1
1741,BitFenix Spectre,200.0,WHITE,CASE-FAN,2,35,3.0,1
1742,BitFenix Spectre Pro,140.0,BLACK,CASE-FAN,2,35,2.0,1
1743,BitFenix Spectre Pro,140.0,CLEAR,CASE-FAN,2,35,23.0,1
1744,BitFenix Spectre,140.0,TRANSLUCENT BLACK,CASE-FAN,2,35,41.0,1
1745,BitFenix Spectre,120.0,TRANSLUCENT BLACK,CASE-FAN,2,35,41.0,1
1746,BitFenix Spectre,230.0,BLACK,CASE-FAN,2,35,2.0,1
1747,Gelid Solutions Wing PL,120.0,BLACK / BLUE,CASE-FAN,2,26,29.0,1
1748,Gelid Solutions Wing,80.0,BLUE,CASE-FAN,2,26,25.0,1
1749,Gelid Solutions Wing PL,120.0,BLACK / BLUE,CASE-FAN,2,26,29.0,1
1750,Gelid Solutions Silent,11.49,WHITE,CASE-FAN,2,26,3.0,1
1751,Gelid Solutions Silent,92.0,WHITE,CASE-FAN,2,26,3.0,1
1752,Gelid Solutions Silent,80.0,WHITE,CASE-FAN,2,26,3.0,1
1753,Gelid Solutions Wing PL,120.0,GREEN,CASE-FAN,2,26,33.0,1
1754,Gelid Solutions Silent TC,80.0,WHITE,CASE-FAN,2,26,3.0,1
1755,Gelid Solutions Silent TC,120.0,WHITE,CASE-FAN,2,26,3.0,1
1756,Logisys LT400GN,80.0,CLEAR,CASE-FAN,2,74,23.0,1
1757,Logisys LT400BL,80.0,CLEAR,CASE-FAN,2,74,23.0,1
1758,Logisys CF120GB,120.0,GREEN,CASE-FAN,2,74,33.0,1
1759,Masscool BLD-12025V1,120.0,CLEAR,CASE-FAN,2,77,23.0,1
1760,Logisys SF140,140.0,BLACK / BLUE,CASE-FAN,2,74,29.0,1
1761,Logisys LT80UVRD,80.0,RED,CASE-FAN,2,74,47.0,1
1762,Logisys LT80UVGN,80.0,GREEN,CASE-FAN,2,74,33.0,1
1763,Masscool FD12038S1M3/4,120.0,BLACK,CASE-FAN,2,77,2.0,1
1764,Masscool FDC14025S1L,140.0,CLEAR,CASE-FAN,2,77,23.0,1
1765,Nexus DF1209SL-3,92.0,WHITE,CASE-FAN,2,31,3.0,1
1766,Nexus D12SL-12BL,120.0,CLEAR,CASE-FAN,2,31,23.0,1
1767,Prolimatech Vortex,140.0,RED,CASE-FAN,2,62,47.0,1
1768,Prolimatech Vortex,120.0,RED,CASE-FAN,2,62,47.0,1
1769,Prolimatech Vortex,140.0,BLUE,CASE-FAN,2,62,25.0,1
1770,Prolimatech Vortex,120.0,BLUE,CASE-FAN,2,62,25.0,1
1771,Nexus SP802512L-03,9.99,WHITE,CASE-FAN,2,31,3.0,1
1772,Silverstone Air Penetrator,120.0,CLEAR,CASE-FAN,2,28,23.0,1
1773,Rosewill RFA-80-RL,80.0,RED,CASE-FAN,2,20,47.0,1
1774,Rosewill RFA-80-K,80.0,BLACK,CASE-FAN,2,20,2.0,1
1775,Rosewill RFA-120-RL,120.0,RED,CASE-FAN,2,20,47.0,1
1776,Thermaltake Thunderblade,120.0,RED,CASE-FAN,2,14,47.0,1
1777,Thermaltake ISGC,120.0,WHITE,CASE-FAN,2,14,3.0,1
1778,Xigmatek Crystal,120.0,CLEAR,CASE-FAN,2,22,23.0,1
1779,Xigmatek Crystal,120.0,CLEAR,CASE-FAN,2,22,23.0,1
1780,Xigmatek Crystal,120.0,CLEAR,CASE-FAN,2,22,23.0,1
1781,Xigmatek Crystal,120.0,CLEAR,CASE-FAN,2,22,23.0,1
1782,Xigmatek Crystal,120.0,CLEAR,CASE-FAN,2,22,23.0,1
1783,Thermaltake Thunderblade,120.0,CLEAR,CASE-FAN,2,14,23.0,1
1784,Xigmatek XLF,32.92,ORANGE,CASE-FAN,2,22,17.0,1
1785,Xigmatek Crystal,140.0,CLEAR,CASE-FAN,2,22,23.0,1
1786,Xigmatek Crystal,140.0,CLEAR,CASE-FAN,2,22,23.0,1
1787,Xigmatek Crystal,140.0,CLEAR,CASE-FAN,2,22,23.0,1
1788,Xigmatek Crystal,140.0,CLEAR,CASE-FAN,2,22,23.0,1
1789,Xigmatek XLF,140.0,CLEAR,CASE-FAN,2,22,23.0,1
1790,Xigmatek XLF,140.0,ORANGE,CASE-FAN,2,22,17.0,1
1791,Xigmatek XLF,120.0,BLUE,CASE-FAN,2,22,25.0,1
1792,Xigmatek XLF,120.0,BLACK,CASE-FAN,2,22,2.0,1
1793,Xigmatek XLF,120.0,CLEAR,CASE-FAN,2,22,23.0,1
1794,Xion Alphawing,140.0,TRANSLUCENT BLACK,CASE-FAN,2,75,41.0,1
1795,Xion Alphawing,120.0,WHITE,CASE-FAN,2,75,3.0,1
1796,Xion Alphawing,120.0,TRANSLUCENT BLACK,CASE-FAN,2,75,41.0,1
1797,Xion Alphawing,120.0,BLUE,CASE-FAN,2,75,25.0,1
1798,Xigmatek XLF,200.0,BLUE,CASE-FAN,2,22,25.0,1
1799,Xion Alphawing,140.0,WHITE,CASE-FAN,2,75,3.0,1
1800,Xigmatek XLF,200.0,ORANGE,CASE-FAN,2,22,17.0,1
1801,Apevia CF8S,80.0,CLEAR,CASE-FAN,2,46,23.0,1
1802,Apevia CF8SL-B4C,80.0,CLEAR,CASE-FAN,2,46,23.0,1
1803,BitFenix Spectre Pro,140.0,BLACK,CASE-FAN,2,35,2.0,1
1804,Evercool FAN-EC12038M12B,120.0,BLACK,CASE-FAN,2,63,2.0,1
1805,Evercool EC-8038,20.99,BLACK,CASE-FAN,2,63,2.0,1
1806,Evercool CL8035/LD2,80.0,CLEAR,CASE-FAN,2,63,23.0,1
1807,Logisys CCF80UVBL,80.0,CLEAR,CASE-FAN,2,74,23.0,1
1808,NZXT Air Flow,140.0,CLEAR,CASE-FAN,2,1,23.0,1
1809,Silverstone SCOOL,120.0,BLUE,CASE-FAN,2,28,25.0,1
1810,ARCTIC ACF8 Pro,80.0,WHITE / BLACK,CASE-FAN,2,5,8.0,1
1811,BitFenix Spectre,15.99,WHITE,CASE-FAN,2,35,3.0,1
1812,Gelid Solutions Silent,140.0,BLACK,CASE-FAN,2,26,2.0,1
1813,LEPA LP70D08R,80.0,BLACK,CASE-FAN,2,73,2.0,1
1814,LEPA LP70D12R,120.0,BLACK,CASE-FAN,2,73,2.0,1
1815,LEPA LPCP12N-BL,120.0,TRANSPARENT,CASE-FAN,2,73,37.0,1
1816,LEPA LPCP12N-R,120.0,TRANSPARENT,CASE-FAN,2,73,37.0,1
1817,LEPA Casino,120.0,TRANSPARENT,CASE-FAN,2,73,37.0,1
1818,LEPA Casino,120.0,TRANSPARENT,CASE-FAN,2,73,37.0,1
1819,NZXT FZ,200.0,TRANSPARENT,CASE-FAN,2,1,37.0,1
1820,NZXT FZ,200.0,TRANSPARENT,CASE-FAN,2,1,37.0,1
1821,NZXT FZ,200.0,TRANSPARENT,CASE-FAN,2,1,37.0,1
1822,NZXT FZ,120.0,CLEAR,CASE-FAN,2,1,23.0,1
1823,NZXT FZ,120.0,CLEAR,CASE-FAN,2,1,23.0,1
1824,BitFenix Spectre,140.0,WHITE,CASE-FAN,2,35,3.0,1
1825,BitFenix Spectre,140.0,TRANSLUCENT BLACK,CASE-FAN,2,35,41.0,1
1826,BitFenix Spectre,140.0,TRANSLUCENT BLACK,CASE-FAN,2,35,41.0,1
1827,BitFenix Spectre,140.0,TRANSLUCENT BLACK,CASE-FAN,2,35,41.0,1
1828,BitFenix Spectre,120.0,TRANSLUCENT BLACK,CASE-FAN,2,35,41.0,1
1829,BitFenix Spectre,120.0,BLACK,CASE-FAN,2,35,2.0,1
1830,BitFenix Spectre,120.0,BLACK,CASE-FAN,2,35,2.0,1
1831,Apevia CF312SL-URD 3-Pack,120.0,RED,CASE-FAN,2,46,47.0,1
1832,Silverstone FN,120.0,TRANSPARENT,CASE-FAN,2,28,37.0,1
1833,Zalman F3,120.0,TRANSPARENT,CASE-FAN,2,57,37.0,1
1834,Zalman F2,92.0,TRANSPARENT,CASE-FAN,2,57,37.0,1
1835,Zalman F2,92.0,TRANSPARENT,CASE-FAN,2,57,37.0,1
1836,Cougar Vortex,140.0,ORANGE,CASE-FAN,2,21,17.0,1
1837,Antec True Quiet,120.0,WHITE,CASE-FAN,2,16,3.0,1
1838,Apevia CF12SL-SBL,120.0,BLUE,CASE-FAN,2,46,25.0,1
1839,Apevia CF12SL-SGN,120.0,GREEN,CASE-FAN,2,46,33.0,1
1840,Apevia CF8S-UBL,80.0,UV BLUE,CASE-FAN,2,46,52.0,1
1841,BitFenix Spectre,120.0,BLACK,CASE-FAN,2,35,2.0,1
1842,BitFenix Spectre,140.0,BLACK,CASE-FAN,2,35,2.0,1
1843,BitFenix Spectre,120.0,TRANSLUCENT BLACK,CASE-FAN,2,35,41.0,1
1844,BitFenix Spectre,120.0,TRANSLUCENT BLACK,CASE-FAN,2,35,41.0,1
1845,BitFenix Spectre Pro,120.0,BLACK,CASE-FAN,2,35,2.0,1
1846,BitFenix Spectre Pro,200.0,BLACK,CASE-FAN,2,35,2.0,1
1847,BitFenix Spectre,140.0,BLACK,CASE-FAN,2,35,2.0,1
1848,BitFenix Spectre,140.0,BLACK,CASE-FAN,2,35,2.0,1
1849,BitFenix Spectre Pro,120.0,WHITE,CASE-FAN,2,35,3.0,1
1850,BitFenix Spectre Pro,140.0,WHITE,CASE-FAN,2,35,3.0,1
1851,Corsair SP120 Quiet,120.0,BLACK,CASE-FAN,2,2,2.0,1
1852,Evercool FAN-AL8025B,80.0,SILVER,CASE-FAN,2,63,46.0,1
1853,Evercool FAN-ALED9225B,92.0,BLACK / SILVER,CASE-FAN,2,63,5.0,1
1854,Evercool Spider Filter,28.99,RED,CASE-FAN,2,63,47.0,1
1855,Thermaltake Thunderblade,120.0,BLACK / ORANGE,CASE-FAN,2,14,40.0,1
1856,Thermaltake Thunderblade,92.0,BLACK,CASE-FAN,2,14,2.0,1
1857,Titan TFD-12025H12ZP,14.82,WHITE / BLUE,CASE-FAN,2,68,49.0,1
1858,Thermaltake TurboFan,120.0,RED / BLACK,CASE-FAN,2,14,31.0,1
1859,Silverstone FN,120.0,TRANSPARENT,CASE-FAN,2,28,37.0,1
1860,Xion Alphawing,120.0,BLACK,CASE-FAN,2,75,2.0,1
1861,Xion Alphawing,120.0,RED / BLACK,CASE-FAN,2,75,31.0,1
